Name	Completeness	Contamination	Completeness_Model_Used	Translation_Table_Used	Coding_Density	Contig_N50	Average_Gene_Length	Genome_Size	GC_Content	Total_Coding_Sequences	Total_Contigs	Max_Contig_Length	Additional_Notes
1134687_Klebsiella_michiganensis	72.39	1.35	Neural Network (Specific Model)	11	0.884	6412	275.89040492957747	4245816	0.57	4544	768	29881	None
1262889_Eubacterium_sp._CAG:38	97.12	1.5	Neural Network (Specific Model)	11	0.899	184561	329.358984375	2807727	0.42	2560	25	411950	None
1308_Streptococcus_thermophilus	99.71	3.16	Neural Network (Specific Model)	11	0.845	43279	261.82593159775394	1817284	0.39	1959	80	98468	None
1423797_Lacticaseibacillus_rhamnosus	30.42	0.01	Gradient Boost (General Model)	11	0.826	3365	226.32558139534885	70660	0.46	86	18	16679	None
1499973_Escherichia_marmotae	13.58	0.13	Neural Network (Specific Model)	11	0.876	10333	295.4872824631861	754138	0.49	747	100	39578	None
1547_Erysipelatoclostridium_ramosum	100.0	3.46	Gradient Boost (General Model)	11	0.888	120560	309.2628898790579	3278380	0.31	3142	38	336116	None
1579_Lactobacillus_acidophilus	39.71	0.25	Neural Network (Specific Model)	11	0.891	4634	255.44663573085847	740265	0.35	862	163	24213	None
1685_Bifidobacterium_breve	88.12	2.6	Neural Network (Specific Model)	11	0.878	266471	352.8429228998849	2093628	0.59	1738	18	354910	None
1689_Bifidobacterium_dentium	96.84	3.91	Neural Network (Specific Model)	11	0.887	208242	358.2155009451796	2559929	0.59	2116	22	429293	None
1720194_Clostridium_sp._AT4	81.0	1.13	Neural Network (Specific Model)	11	0.905	54168	323.6617647058824	2693334	0.47	2516	73	178102	None
1759399_Streptococcus_sp._A12	65.22	2.73	Neural Network (Specific Model)	11	0.89	6949	279.086779661017	1384190	0.42	1475	228	24514	None
2057791_Enterococcus_sp._CR-Ec1	99.93	1.7	Neural Network (Specific Model)	11	0.877	205486	307.8595090209997	3553412	0.42	3381	42	375015	None
208479_Enterocloster_bolteae	28.69	2.23	Neural Network (Specific Model)	11	0.888	14117	286.29632756437314	2286514	0.48	2369	251	67991	None
249061_uncultured_Actinomyces_sp.	12.19	0.0	Neural Network (Specific Model)	11	0.934	3072	285.02797202797206	261142	0.56	286	83	9422	None
261299_Intestinibacter_bartlettii	21.39	0.01	Neural Network (Specific Model)	11	0.864	4174	266.4023210831721	478056	0.3	517	119	14218	None
28025_Bifidobacterium_animalis	82.26	1.23	Neural Network (Specific Model)	11	0.875	15243	333.31852879944483	1644097	0.61	1441	136	76643	None
286133_uncultured_Sutterella_sp.	84.64	2.03	Neural Network (Specific Model)	11	0.868	7303	298.28242481203006	2189658	0.6	2128	386	42024	None
292800_Flavonifractor_plautii	23.62	1.2	Neural Network (Specific Model)	11	0.894	56045	300.8503075871497	1473332	0.57	1463	44	123466	None
29361_Tyzzerella_nexilis	99.05	1.47	Neural Network (Specific Model)	11	0.91	106816	317.80724254998114	2772368	0.4	2651	51	184479	None
3005355_uncultured_Clostridium_sp.	13.05	0.01	Neural Network (Specific Model)	11	0.906	2836	267.47375	707860	0.49	800	241	7750	None
3005404_Clostridium_sp._AT4	12.09	0.0	Neural Network (Specific Model)	11	0.901	104743	300.30348258706465	401094	0.45	402	6	158966	None
3011055_Enterocloster_citroniae	20.42	0.17	Neural Network (Specific Model)	11	0.88	35715	297.1520737327189	657888	0.48	651	82	73244	None
360807_Roseburia_inulinivorans	99.73	0.77	Neural Network (Specific Model)	11	0.88	60987	306.48675948675947	3820531	0.41	3663	127	237093	None
395631_Phytobacter_diazotrophicus	42.31	0.61	Neural Network (Specific Model)	11	0.89	4056	259.9437627811861	2564100	0.54	2934	648	15003	None
435842_Streptococcus_sp._C150	37.29	0.36	Neural Network (Specific Model)	11	0.876	5546	280.7073170731707	1100763	0.39	1148	221	37547	None
43675_Rothia_mucilaginosa	37.16	0.08	Neural Network (Specific Model)	11	0.84	30980	346.50700280112045	882748	0.6	714	42	87346	None
47715_Lacticaseibacillus_rhamnosus	91.51	2.07	Neural Network (Specific Model)	11	0.858	19902	295.54950675922544	2821775	0.47	2737	203	81644	None
562_Escherichia_coli	99.56	2.35	Neural Network (Specific Model)	11	0.887	52110	308.8848511383538	4764075	0.51	4568	144	153194	None
649756_Anaerostipes_hadrus	88.79	2.67	Neural Network (Specific Model)	11	0.897	122108	306.9859514687101	2406051	0.37	2349	34	364381	None
83427_uncultured_Streptococcus_sp.	36.76	0.69	Neural Network (Specific Model)	11	0.899	12459	282.786432160804	749152	0.42	796	94	46663	None
84112_Eggerthella_lenta	96.11	2.9	Neural Network (Specific Model)	11	0.876	139544	338.36577424023153	3196923	0.64	2764	38	222399	None
853_Faecalibacterium_prausnitzii	83.19	0.01	Neural Network (Specific Model)	11	0.872	133838	320.4139465875371	2225824	0.59	2022	25	199966	None
